CODE,day,t,dn,dc,cc,BS,DP,DN,SS,SB
CODE_1.SZ,20241230,10:14:16:120,16697605,C,0, ,0,1000,0,16608601
CODE_1.SZ,20241230,10:14:17:570,16701094,C,0, ,0,3000,0,16643032
CODE_1.SZ,20241230,10:14:21:650,16710756,C,0, ,0,2800,0,14897896
CODE_1.SZ,20241230,10:14:21:870,16711225,C,0, ,0,2000,15358331,0
CODE_1.SZ,20241230,10:14:22:960,16714087,C,0, ,0,1000,0,16265515
CODE_1.SZ,20241230,10:14:24:970,16719367,C,0, ,0,1000,16197057,0
CODE_1.SZ,20241230,10:14:25:270,16720211,C,0, ,0,200,16194655,0
CODE_1.SZ,20241230,10:14:25:640,16721471,0,0,B,4.52,100,15840724,16721470
CODE_1.SZ,20241230,10:14:25:640,16721472,0,0,B,4.52,300,15877407,16721470
CODE_1.SZ,20241230,10:14:25:640,16721473,0,0,B,4.52,1300,15888897,16721470
CODE_1.SZ,20241230,10:14:25:640,16721474,0,0,B,4.52,1500,15889062,16721470
CODE_1.SZ,20241230,10:14:25:640,16721475,0,0,B,4.52,100,15889127,16721470
CODE_1.SZ,20241230,10:14:25:640,16721476,0,0,B,4.52,100,15912218,16721470
CODE_1.SZ,20241230,10:14:25:640,16721477,0,0,B,4.52,200,15912220,16721470
CODE_1.SZ,20241230,10:14:25:640,16721478,0,0,B,4.52,1500,15912221,16721470
CODE_1.SZ,20241230,10:14:25:640,16721479,0,0,B,4.52,100,15912256,16721470
CODE_1.SZ,20241230,10:14:25:710,16721605,C,0, ,0,1000,0,9509028
CODE_1.SZ,20241230,10:14:25:980,16722345,0,0,S,4.51,1000,16722344,15385958
CODE_1.SZ,20241230,10:14:26:270,16723041,0,0,S,4.51,200,16723040,15385958
CODE_1.SZ,20241230,10:14:26:400,16723377,0,0,S,4.51,4200,16723376,15385958
CODE_1.SZ,20241230,10:14:28:340,16728991,C,0, ,0,200,0,16694438
CODE_1.SZ,20241230,10:14:29:540,16731804,C,0, ,0,14000,0,16339700
CODE_1.SZ,20241230,10:14:31:080,16736065,C,0, ,0,1500,16702928,0
CODE_1.SZ,20241230,10:14:32:330,16741119,0,0,B,4.52,1000,15965254,16741118
CODE_1.SZ,20241230,10:14:32:330,16741120,0,0,B,4.52,300,15971499,16741118
CODE_1.SZ,20241230,10:14:32:330,16741121,0,0,B,4.52,500,15971845,16741118
CODE_1.SZ,20241230,10:14:32:330,16741122,0,0,B,4.52,3200,16019089,16741118
CODE_1.SZ,20241230,10:14:32:940,16743067,0,0,B,4.52,900,16019089,16743066
CODE_1.SZ,20241230,10:14:32:980,16743175,C,0, ,0,2800,0,13780556
CODE_1.SZ,20241230,10:14:33:270,16744292,C,0, ,0,200,16194650,0
CODE_1.SZ,20241230,10:14:34:270,16747211,0,0,S,4.51,200,16747210,15385958
CODE_1.SZ,20241230,10:14:34:610,16748218,C,0, ,0,1000,0,16576003
CODE_1.SZ,20241230,10:14:36:270,16752589,C,0, ,0,19600,16449678,0
CODE_1.SZ,20241230,10:14:36:690,16753968,0,0,B,4.52,200,16019089,16753967
CODE_1.SZ,20241230,10:14:38:590,16758787,0,0,B,4.52,100,16046840,16758786
CODE_1.SZ,20241230,10:14:38:590,16758788,0,0,B,4.52,1900,16054804,16758786
CODE_1.SZ,20241230,10:14:38:940,16759686,0,0,B,4.52,12200,16054804,16759685
CODE_1.SZ,20241230,10:14:38:940,16759687,0,0,B,4.52,100,16086026,16759685
CODE_1.SZ,20241230,10:14:38:940,16759688,0,0,B,4.52,100,16087789,16759685
CODE_1.SZ,20241230,10:14:38:940,16759689,0,0,B,4.52,700,16106742,16759685
CODE_1.SZ,20241230,10:14:38:940,16759690,0,0,B,4.52,300,16147385,16759685
CODE_1.SZ,20241230,10:14:38:940,16759691,0,0,B,4.52,400,16156762,16759685
CODE_1.SZ,20241230,10:14:38:940,16759692,0,0,B,4.52,400,16190628,16759685
CODE_1.SZ,20241230,10:14:38:940,16759693,0,0,B,4.52,400,16190629,16759685
CODE_1.SZ,20241230,10:14:38:940,16759694,0,0,B,4.52,400,16190630,16759685
CODE_1.SZ,20241230,10:14:38:940,16759695,0,0,B,4.52,500,16190678,16759685
CODE_1.SZ,20241230,10:14:38:940,16759696,0,0,B,4.52,900,16190679,16759685
CODE_1.SZ,20241230,10:14:38:940,16759697,0,0,B,4.52,900,16190680,16759685
CODE_1.SZ,20241230,10:14:38:940,16759698,0,0,B,4.52,500,16190683,16759685
CODE_1.SZ,20241230,10:14:38:940,16759699,0,0,B,4.52,200,16190688,16759685
CODE_1.SZ,20241230,10:14:40:040,16763320,0,0,S,4.51,1000,16763319,15385958
CODE_1.SZ,20241230,10:14:41:310,16766540,C,0, ,0,500,0,12196363
CODE_1.SZ,20241230,10:14:44:600,16775479,0,0,S,4.51,1200,16775478,15385958
CODE_1.SZ,20241230,10:14:44:850,16775937,0,0,S,4.51,1600,16775936,15385958
CODE_1.SZ,20241230,10:14:45:300,16777224,0,0,B,4.52,600,16190689,16777223
CODE_1.SZ,20241230,10:14:45:300,16777225,0,0,B,4.52,400,16190690,16777223
CODE_1.SZ,20241230,10:14:45:300,16777226,0,0,B,4.52,200,16190692,16777223
CODE_1.SZ,20241230,10:14:46:100,16779416,0,0,S,4.51,1100,16779415,15385958
CODE_1.SZ,20241230,10:14:46:100,16779417,0,0,S,4.51,1000,16779415,15389427
CODE_1.SZ,20241230,10:14:46:100,16779418,0,0,S,4.51,5600,16779415,15393510
CODE_1.SZ,20241230,10:14:46:100,16779419,0,0,S,4.51,300,16779415,15424095
CODE_1.SZ,20241230,10:14:46:100,16779420,0,0,S,4.51,2800,16779415,15425574
CODE_1.SZ,20241230,10:14:46:990,16781803,C,0, ,0,200,0,16614472
CODE_1.SZ,20241230,10:14:47:070,16782049,C,0, ,0,1000,0,12962616
CODE_1.SZ,20241230,10:14:49:470,16788498,C,0, ,0,500,0,6340148
CODE_1.SZ,20241230,10:14:50:730,16791073,0,0,B,4.52,400,16190692,16791072
CODE_1.SZ,20241230,10:14:50:730,16791074,0,0,B,4.52,100,16190693,16791072
CODE_1.SZ,20241230,10:14:53:340,16797379,0,0,B,4.52,200,16190693,16797378
CODE_1.SZ,20241230,10:15:03:220,16822057,C,0, ,0,7100,16762934,0
CODE_1.SZ,20241230,10:15:05:030,16828472,C,0, ,0,5000,0,8379780
CODE_1.SZ,20241230,10:15:06:080,16831388,C,0, ,0,1000,10457632,0
CODE_1.SZ,20241230,10:15:18:860,16867198,0,0,B,4.52,100,16190693,16867197
CODE_1.SZ,20241230,10:15:24:850,16882043,0,0,S,4.51,100,16882042,15425574
CODE_1.SZ,20241230,10:15:26:620,16886353,0,0,S,4.51,100,16886352,15425574
CODE_1.SZ,20241230,10:15:29:640,16893595,C,0, ,0,2000,0,15607836
CODE_1.SZ,20241230,10:15:32:920,16901518,C,0, ,0,10200,16877400,0
CODE_1.SZ,20241230,10:15:34:080,16905177,C,0, ,0,3000,0,16893034
CODE_1.SZ,20241230,10:15:36:150,16911329,C,0, ,0,100,202283,0
CODE_1.SZ,20241230,10:15:36:270,16911745,0,0,S,4.51,800,16911744,15425574
CODE_1.SZ,20241230,10:15:38:160,16916588,C,0, ,0,1000,0,13794409
CODE_1.SZ,20241230,10:15:50:820,16948392,C,0, ,0,5000,16512467,0
CODE_1.SZ,20241230,10:15:53:170,16954132,C,0, ,0,5000,0,15450511
CODE_1.SZ,20241230,10:15:57:580,16964672,0,0,B,4.52,200,16190693,16964671
CODE_1.SZ,20241230,10:15:57:580,16964673,0,0,B,4.52,600,16190695,16964671
CODE_1.SZ,20241230,10:15:58:550,16967510,0,0,S,4.51,200,16967509,15425574
CODE_1.SZ,20241230,10:15:58:550,16967511,0,0,S,4.51,1000,16967509,15429811
CODE_1.SZ,20241230,10:15:58:550,16967512,0,0,S,4.51,3200,16967509,15469251
CODE_1.SZ,20241230,10:15:58:940,16968262,0,0,S,4.51,300,16968261,15469251
CODE_1.SZ,20241230,10:16:00:540,16972850,0,0,S,4.51,1500,16972849,15469251
CODE_1.SZ,20241230,10:16:00:540,16972851,0,0,S,4.51,500,16972849,15481752
CODE_1.SZ,20241230,10:16:00:540,16972852,0,0,S,4.51,2000,16972849,15535079
CODE_1.SZ,20241230,10:16:00:540,16972853,0,0,S,4.51,3100,16972849,15549797
CODE_1.SZ,20241230,10:16:07:570,16995430,C,0, ,0,10000,111905,0
CODE_1.SZ,20241230,10:16:11:060,17004314,C,0, ,0,2000,0,8791059
CODE_1.SZ,20241230,10:16:11:700,17005638,0,0,B,4.52,500,16190697,17005637
CODE_1.SZ,20241230,10:16:11:700,17005639,0,0,B,4.52,900,16190698,17005637
CODE_1.SZ,20241230,10:16:11:700,17005640,0,0,B,4.52,500,16190706,17005637
CODE_1.SZ,20241230,10:16:11:700,17005641,0,0,B,4.52,100,16190746,17005637
CODE_1.SZ,20241230,10:16:11:810,17005811,C,0, ,0,4300,0,16881405
CODE_1.SZ,20241230,10:16:12:540,17007823,C,0, ,0,6800,0,15999190
CODE_1.SZ,20241230,10:16:12:580,17007946,0,0,B,4.52,300,16190746,17007945
CODE_1.SZ,20241230,10:16:12:580,17007947,0,0,B,4.52,9700,16191970,17007945
CODE_1.SZ,20241230,10:16:14:480,17013727,0,0,S,4.51,700,17013726,15549797
CODE_1.SZ,20241230,10:16:16:850,17019803,C,0, ,0,500,0,16563697
CODE_1.SZ,20241230,10:16:19:510,17026431,C,0, ,0,4500,16456585,0
CODE_1.SZ,20241230,10:16:20:560,17028570,C,0, ,0,10000,0,16378290
CODE_1.SZ,20241230,10:16:24:340,17037160,0,0,S,4.51,2300,17037159,15549797
CODE_1.SZ,20241230,10:16:26:490,17042358,C,0, ,0,26400,16990837,0
CODE_1.SZ,20241230,10:16:35:830,17064133,0,0,S,4.51,2200,17064132,15549797
CODE_1.SZ,20241230,10:16:36:250,17065085,0,0,B,4.52,3300,16191970,17065084
CODE_1.SZ,20241230,10:16:37:310,17067698,C,0, ,0,1000,0,11483611
CODE_1.SZ,20241230,10:16:39:610,17073085,C,0, ,0,1100,0,13492592
CODE_1.SZ,20241230,10:16:41:050,17077836,0,0,B,4.52,600,16191970,17077835
CODE_1.SZ,20241230,10:16:43:970,17099120,C,0, ,0,10000,0,6893874
CODE_1.SZ,20241230,10:16:45:380,17106420,0,0,S,4.51,2200,17106419,15549797
CODE_1.SZ,20241230,10:16:45:380,17106424,0,0,S,4.51,4400,17106423,15549797
CODE_1.SZ,20241230,10:16:45:380,17106425,0,0,S,4.51,1500,17106423,15553696
CODE_1.SZ,20241230,10:16:45:380,17106427,0,0,S,4.51,2100,17106426,15553696
CODE_1.SZ,20241230,10:16:45:380,17106428,0,0,S,4.51,1700,17106426,15566897
CODE_1.SZ,20241230,10:16:45:380,17106429,0,0,S,4.51,2000,17106426,15570133
CODE_1.SZ,20241230,10:16:45:380,17106430,0,0,S,4.51,1200,17106426,15573707
CODE_1.SZ,20241230,10:16:45:380,17106431,0,0,S,4.51,100,17106426,15578065
CODE_1.SZ,20241230,10:16:45:380,17106435,0,0,S,4.51,100,17106434,15578065
CODE_1.SZ,20241230,10:16:45:380,17106436,0,0,S,4.51,2900,17106434,15579334
CODE_1.SZ,20241230,10:16:45:380,17106440,0,0,S,4.51,3000,17106439,15579334
CODE_1.SZ,20241230,10:16:45:380,17106442,0,0,S,4.51,1900,17106441,15579334
CODE_1.SZ,20241230,10:16:45:380,17106444,0,0,S,4.51,12200,17106443,15579334
CODE_1.SZ,20241230,10:16:45:380,17106445,0,0,S,4.51,1000,17106443,15592826
CODE_1.SZ,20241230,10:16:45:380,17106446,0,0,S,4.51,800,17106443,15592975
CODE_1.SZ,20241230,10:16:45:380,17106448,0,0,S,4.51,2200,17106447,15592975
CODE_1.SZ,20241230,10:16:45:380,17106449,0,0,S,4.51,2700,17106447,15608366
CODE_1.SZ,20241230,10:16:45:380,17106450,0,0,S,4.51,2200,17106447,15615786
CODE_1.SZ,20241230,10:16:45:380,17106452,0,0,S,4.51,1000,17106451,15615786
CODE_1.SZ,20241230,10:16:45:380,17106454,0,0,S,4.51,1800,17106453,15615786
CODE_1.SZ,20241230,10:16:45:380,17106455,0,0,S,4.51,500,17106453,15617880
CODE_1.SZ,20241230,10:16:45:380,17106456,0,0,S,4.51,2000,17106453,15632014
CODE_1.SZ,20241230,10:16:45:380,17106457,0,0,S,4.51,200,17106453,15633613
CODE_1.SZ,20241230,10:16:45:380,17106458,0,0,S,4.51,10100,17106453,15712578
CODE_1.SZ,20241230,10:16:45:380,17106460,0,0,S,4.51,1900,17106459,15712578
CODE_1.SZ,20241230,10:16:45:380,17106461,0,0,S,4.51,700,17106459,15719435
CODE_1.SZ,20241230,10:16:45:380,17106462,0,0,S,4.51,4500,17106459,15733292
CODE_1.SZ,20241230,10:16:45:380,17106463,0,0,S,4.51,10000,17106459,15737906
CODE_1.SZ,20241230,10:16:45:380,17106464,0,0,S,4.51,1500,17106459,15741836
CODE_1.SZ,20241230,10:16:45:380,17106465,0,0,S,4.51,4700,17106459,15812523
CODE_1.SZ,20241230,10:16:45:380,17106467,0,0,S,4.51,300,17106466,15812523
CODE_1.SZ,20241230,10:16:45:380,17106468,0,0,S,4.51,800,17106466,15828951
CODE_1.SZ,20241230,10:16:45:380,17106470,0,0,S,4.51,1400,17106469,15828951
CODE_1.SZ,20241230,10:16:45:380,17106471,0,0,S,4.51,5000,17106469,15850425
CODE_1.SZ,20241230,10:16:45:380,17106472,0,0,S,4.51,500,17106469,15855205
CODE_1.SZ,20241230,10:16:45:380,17106473,0,0,S,4.51,600,17106469,15866198
CODE_1.SZ,20241230,10:16:45:380,17106474,0,0,S,4.51,4800,17106469,15887017
CODE_1.SZ,20241230,10:16:45:380,17106476,0,0,S,4.51,200,17106475,15887017
CODE_1.SZ,20241230,10:16:45:380,17106477,0,0,S,4.51,3000,17106475,15926280
CODE_1.SZ,20241230,10:16:45:380,17106478,0,0,S,4.51,1000,17106475,15942747
CODE_1.SZ,20241230,10:16:45:380,17106479,0,0,S,4.51,2200,17106475,16005771
CODE_1.SZ,20241230,10:16:45:380,17106483,0,0,S,4.51,600,17106482,16005771
CODE_1.SZ,20241230,10:16:45:380,17106484,0,0,S,4.51,1500,17106482,16012325
CODE_1.SZ,20241230,10:16:45:380,17106486,0,0,S,4.51,1300,17106485,16012325
CODE_1.SZ,20241230,10:16:45:380,17106487,0,0,S,4.51,2000,17106485,16036660
CODE_1.SZ,20241230,10:16:45:380,17106488,0,0,S,4.51,1000,17106485,16132539
CODE_1.SZ,20241230,10:16:45:380,17106489,0,0,S,4.51,5000,17106485,16162848
CODE_1.SZ,20241230,10:16:45:380,17106490,0,0,S,4.51,4800,17106485,16162938
CODE_1.SZ,20241230,10:16:45:380,17106493,0,0,S,4.51,200,17106492,16162938
CODE_1.SZ,20241230,10:16:45:380,17106494,0,0,S,4.51,600,17106492,16187644
CODE_1.SZ,20241230,10:16:45:380,17106495,0,0,S,4.51,2000,17106492,16248433
CODE_1.SZ,20241230,10:16:45:380,17106496,0,0,S,4.51,800,17106492,16256864
CODE_1.SZ,20241230,10:16:45:380,17106502,0,0,S,4.51,200,17106501,16256864
CODE_1.SZ,20241230,10:16:45:380,17106503,0,0,S,4.51,1900,17106501,16274709
CODE_1.SZ,20241230,10:16:45:390,17106510,0,0,S,4.51,100,17106509,16274709
CODE_1.SZ,20241230,10:16:45:390,17106511,0,0,S,4.51,2800,17106509,16313358
CODE_1.SZ,20241230,10:16:45:390,17106521,0,0,S,4.51,100,17106520,16313358
CODE_1.SZ,20241230,10:16:45:390,17106531,0,0,S,4.51,3600,17106530,16313358
CODE_1.SZ,20241230,10:16:45:390,17106539,0,0,S,4.51,200,17106538,16313358
CODE_1.SZ,20241230,10:16:45:390,17106540,0,0,S,4.51,500,17106538,16321282
CODE_1.SZ,20241230,10:16:45:390,17106541,0,0,S,4.51,1000,17106538,16334560
CODE_1.SZ,20241230,10:16:45:390,17106542,0,0,S,4.51,400,17106538,16345461
CODE_1.SZ,20241230,10:16:45:390,17106544,0,0,S,4.51,2100,17106543,16345461
CODE_1.SZ,20241230,10:16:45:390,17106545,0,0,S,4.51,1000,17106543,16404288
CODE_1.SZ,20241230,10:16:45:390,17106546,0,0,S,4.51,100,17106543,16407840
CODE_1.SZ,20241230,10:16:45:390,17106547,0,0,S,4.51,2900,17106543,16414000
CODE_1.SZ,20241230,10:16:45:390,17106548,0,0,S,4.51,1000,17106543,16429123
CODE_1.SZ,20241230,10:16:45:390,17106549,0,0,S,4.51,200,17106543,16431078
CODE_1.SZ,20241230,10:16:45:390,17106553,0,0,S,4.51,2200,17106552,16431078
CODE_1.SZ,20241230,10:16:45:400,17106576,0,0,S,4.51,26900,17106575,16431078
CODE_1.SZ,20241230,10:16:45:400,17106577,0,0,S,4.51,1000,17106575,16442492
CODE_1.SZ,20241230,10:16:45:400,17106578,0,0,S,4.51,1000,17106575,16518926
CODE_1.SZ,20241230,10:16:45:400,17106579,0,0,S,4.51,1000,17106575,16522383
CODE_1.SZ,20241230,10:16:45:400,17106580,0,0,S,4.51,400,17106575,16544663
CODE_1.SZ,20241230,10:16:45:400,17106589,0,0,S,4.51,2400,17106588,16544663
CODE_1.SZ,20241230,10:16:45:400,17106600,0,0,S,4.51,4200,17106599,16544663
CODE_1.SZ,20241230,10:16:45:400,17106601,0,0,S,4.51,1000,17106599,16546876
CODE_1.SZ,20241230,10:16:45:400,17106602,0,0,S,4.51,700,17106599,16550387
CODE_1.SZ,20241230,10:16:45:400,17106604,0,0,S,4.51,3000,17106603,16550387
CODE_1.SZ,20241230,10:16:45:410,17106646,0,0,S,4.51,1900,17106645,16550387
CODE_1.SZ,20241230,10:16:45:410,17106658,0,0,S,4.51,4400,17106657,16550387
CODE_1.SZ,20241230,10:16:45:410,17106659,0,0,S,4.51,20000,17106657,16554617
CODE_1.SZ,20241230,10:16:45:410,17106660,0,0,S,4.51,1100,17106657,16563504
CODE_1.SZ,20241230,10:16:45:410,17106661,0,0,S,4.51,1100,17106657,16563822
CODE_1.SZ,20241230,10:16:45:410,17106662,0,0,S,4.51,3600,17106657,16563887
CODE_1.SZ,20241230,10:16:45:410,17106663,0,0,S,4.51,10000,17106657,16565136
CODE_1.SZ,20241230,10:16:45:410,17106664,0,0,S,4.51,9700,17106657,16566853
CODE_1.SZ,20241230,10:16:45:410,17106696,0,0,S,4.51,300,17106695,16566853
CODE_1.SZ,20241230,10:16:45:410,17106697,0,0,S,4.51,1000,17106695,16573035
CODE_1.SZ,20241230,10:16:45:410,17106698,0,0,S,4.51,15500,17106695,16576014
CODE_1.SZ,20241230,10:16:45:410,17106699,0,0,S,4.51,2000,17106695,16576292
CODE_1.SZ,20241230,10:16:45:410,17106700,0,0,S,4.51,6300,17106695,16577080
CODE_1.SZ,20241230,10:16:45:410,17106701,0,0,S,4.51,2300,17106695,16584341
CODE_1.SZ,20241230,10:16:45:410,17106702,0,0,S,4.51,4900,17106695,16584593
CODE_1.SZ,20241230,10:16:45:410,17106703,0,0,S,4.51,100,17106695,16620484
CODE_1.SZ,20241230,10:16:45:410,17106704,0,0,S,4.51,1900,17106695,16622921
CODE_1.SZ,20241230,10:16:45:410,17106705,0,0,S,4.51,5000,17106695,16631923
CODE_1.SZ,20241230,10:16:45:410,17106706,0,0,S,4.51,58500,17106695,16653552
CODE_1.SZ,20241230,10:16:45:420,17106751,0,0,S,4.51,1100,17106750,16653552
CODE_1.SZ,20241230,10:16:45:420,17106774,0,0,S,4.51,300,17106773,16653552
CODE_1.SZ,20241230,10:16:45:430,17106780,0,0,S,4.51,200,17106779,16653552
CODE_1.SZ,20241230,10:16:45:430,17106783,0,0,S,4.51,2200,17106782,16653552
CODE_1.SZ,20241230,10:16:45:430,17106797,0,0,S,4.51,37400,17106796,16653552
CODE_1.SZ,20241230,10:16:45:450,17106886,0,0,S,4.51,8300,17106885,16653552
CODE_1.SZ,20241230,10:16:45:450,17106895,0,0,S,4.51,1300,17106894,16653552
CODE_1.SZ,20241230,10:16:45:450,17106897,0,0,S,4.51,2900,17106896,16653552
CODE_1.SZ,20241230,10:16:45:450,17106898,0,0,S,4.51,4000,17106896,16665912
CODE_1.SZ,20241230,10:16:45:450,17106899,0,0,S,4.51,1200,17106896,16679474
CODE_1.SZ,20241230,10:16:45:450,17106900,0,0,S,4.51,1000,17106896,16691113
CODE_1.SZ,20241230,10:16:45:450,17106901,0,0,S,4.51,500,17106896,16700191
CODE_1.SZ,20241230,10:16:45:450,17106902,0,0,S,4.51,2400,17106896,16711721
CODE_1.SZ,20241230,10:16:45:460,17106950,0,0,S,4.51,3600,17106949,16711721
CODE_1.SZ,20241230,10:16:45:460,17106951,0,0,S,4.51,500,17106949,16712780
CODE_1.SZ,20241230,10:16:45:460,17106952,0,0,S,4.51,200,17106949,16731304
CODE_1.SZ,20241230,10:16:45:480,17107015,0,0,S,4.51,100,17107014,16731304
CODE_1.SZ,20241230,10:16:45:490,17107021,0,0,S,4.51,700,17107020,16731304
CODE_1.SZ,20241230,10:16:45:490,17107022,0,0,S,4.51,100,17107020,16752881
CODE_1.SZ,20241230,10:16:45:490,17107029,0,0,S,4.51,200,17107028,16752881
CODE_1.SZ,20241230,10:16:45:490,17107039,0,0,S,4.51,9700,17107038,16752881
CODE_1.SZ,20241230,10:16:45:490,17107040,0,0,S,4.51,1000,17107038,16784011
CODE_1.SZ,20241230,10:16:45:490,17107041,0,0,S,4.51,300,17107038,16802206
CODE_1.SZ,20241230,10:16:45:490,17107042,0,0,S,4.51,500,17107038,16804588
CODE_1.SZ,20241230,10:16:45:490,17107043,0,0,S,4.51,2600,17107038,16813945
CODE_1.SZ,20241230,10:16:45:490,17107044,0,0,S,4.51,200,17107038,16834340
CODE_1.SZ,20241230,10:16:45:490,17107045,0,0,S,4.51,500,17107038,16836042
CODE_1.SZ,20241230,10:16:45:490,17107053,0,0,S,4.51,100,17107052,16836042
CODE_1.SZ,20241230,10:16:45:490,17107058,0,0,S,4.51,300,17107057,16836042
CODE_1.SZ,20241230,10:16:45:500,17107062,0,0,S,4.51,1100,17107061,16836042
CODE_1.SZ,20241230,10:16:45:500,17107063,0,0,S,4.51,4100,17107061,16877521
CODE_1.SZ,20241230,10:16:45:500,17107064,0,0,S,4.51,1600,17107061,16884520
CODE_1.SZ,20241230,10:16:45:520,17107344,0,0,S,4.51,100,17107343,16884520
CODE_1.SZ,20241230,10:16:45:530,17107354,0,0,S,4.51,400,17107353,16884520
CODE_1.SZ,20241230,10:16:45:530,17107360,0,0,S,4.51,1500,17107359,16884520
CODE_1.SZ,20241230,10:16:45:530,17107365,0,0,S,4.51,100,17107364,16884520
CODE_1.SZ,20241230,10:16:45:530,17107367,0,0,S,4.51,2300,17107366,16884520
CODE_1.SZ,20241230,10:16:45:530,17107368,0,0,S,4.51,2400,17107366,16923595
CODE_1.SZ,20241230,10:16:45:530,17107437,0,0,S,4.51,400,17107436,16923595
CODE_1.SZ,20241230,10:16:45:530,17107438,0,0,S,4.51,4400,17107436,16926233
CODE_1.SZ,20241230,10:16:45:540,17107472,0,0,S,4.51,1100,17107471,16943225
CODE_1.SZ,20241230,10:16:45:540,17107473,0,0,S,4.51,700,17107471,16975615
CODE_1.SZ,20241230,10:16:45:550,17107547,0,0,S,4.51,300,17107546,16975615
CODE_1.SZ,20241230,10:16:45:560,17107622,0,0,S,4.51,1000,17107621,16975615
CODE_1.SZ,20241230,10:16:45:560,17107623,0,0,S,4.51,2800,17107621,16980837
CODE_1.SZ,20241230,10:16:45:570,17107664,0,0,S,4.51,2700,17107663,16980837
CODE_1.SZ,20241230,10:16:45:590,17107758,0,0,S,4.51,1300,17107757,16980837
CODE_1.SZ,20241230,10:16:45:600,17107781,0,0,S,4.51,3200,17107780,16980837
CODE_1.SZ,20241230,10:16:45:600,17107782,0,0,S,4.51,3000,17107780,16985060
CODE_1.SZ,20241230,10:16:45:610,17107856,0,0,S,4.51,7000,17107855,16985060
CODE_1.SZ,20241230,10:16:45:610,17107857,0,0,S,4.51,2000,17107855,17049363
CODE_1.SZ,20241230,10:16:45:610,17107879,0,0,S,4.51,1500,17107878,17051007
CODE_1.SZ,20241230,10:16:45:630,17107955,0,0,S,4.51,2100,17107954,17051007
CODE_1.SZ,20241230,10:16:45:640,17108049,0,0,S,4.51,400,17108048,17051007
CODE_1.SZ,20241230,10:16:45:660,17108136,0,0,S,4.51,100,17108135,17051007
CODE_1.SZ,20241230,10:16:45:690,17108445,0,0,S,4.51,900,17108444,17051007
CODE_1.SZ,20241230,10:16:45:690,17108446,0,0,S,4.51,1000,17108444,17062048
CODE_1.SZ,20241230,10:16:45:690,17108447,0,0,S,4.51,2700,17108444,17063505
CODE_1.SZ,20241230,10:16:45:700,17108485,0,0,S,4.51,2400,17108484,17063505
CODE_1.SZ,20241230,10:16:45:710,17108538,0,0,S,4.51,1500,17108537,17063505
CODE_1.SZ,20241230,10:16:45:710,17108541,0,0,S,4.51,1400,17108540,17063505
CODE_1.SZ,20241230,10:16:45:710,17108543,0,0,S,4.51,1900,17108542,17063505
CODE_1.SZ,20241230,10:16:45:710,17108545,0,0,S,4.51,100,17108544,17063505
CODE_1.SZ,20241230,10:16:45:710,17108546,0,0,S,4.51,100,17108544,17072500
CODE_1.SZ,20241230,10:16:45:710,17108548,0,0,S,4.51,1800,17108547,17072500
CODE_1.SZ,20241230,10:16:45:710,17108550,0,0,S,4.51,200,17108549,17072500
CODE_1.SZ,20241230,10:16:45:710,17108551,0,0,S,4.51,2500,17108549,17098614
CODE_1.SZ,20241230,10:16:45:710,17108553,0,0,S,4.51,1400,17108552,17098614
CODE_1.SZ,20241230,10:16:45:710,17108555,0,0,S,4.51,2000,17108554,17098614
CODE_1.SZ,20241230,10:16:45:710,17108560,0,0,S,4.51,700,17108559,17098614
CODE_1.SZ,20241230,10:16:45:730,17108588,0,0,S,4.5,3300,17108587,6515688
CODE_1.SZ,20241230,10:16:45:730,17108589,0,0,S,4.5,800,17108587,6525570
CODE_1.SZ,20241230,10:16:45:730,17108590,0,0,S,4.5,5000,17108587,6530416
CODE_1.SZ,20241230,10:16:45:730,17108591,0,0,S,4.5,10000,17108587,6541253
CODE_1.SZ,20241230,10:16:45:730,17108592,0,0,S,4.5,500,17108587,6627843
CODE_1.SZ,20241230,10:16:45:730,17108593,0,0,S,4.5,500,17108587,6638885
CODE_1.SZ,20241230,10:16:45:730,17108594,0,0,S,4.5,500,17108587,6656706
CODE_1.SZ,20241230,10:16:45:730,17108595,0,0,S,4.5,2200,17108587,6685631
CODE_1.SZ,20241230,10:16:45:730,17108597,0,0,S,4.5,1900,17108596,6685631
CODE_1.SZ,20241230,10:16:45:730,17108599,0,0,S,4.5,900,17108598,6685631
CODE_1.SZ,20241230,10:16:45:730,17108600,0,0,S,4.5,1000,17108598,6719288
CODE_1.SZ,20241230,10:16:45:730,17108601,0,0,S,4.5,1600,17108598,6810329
CODE_1.SZ,20241230,10:16:45:730,17108602,0,0,S,4.5,1000,17108598,6814068
CODE_1.SZ,20241230,10:16:45:730,17108603,0,0,S,4.5,200,17108598,6869580
CODE_1.SZ,20241230,10:16:45:730,17108604,0,0,S,4.5,900,17108598,6879391
CODE_1.SZ,20241230,10:16:45:730,17108605,0,0,S,4.5,500,17108598,6888746
CODE_1.SZ,20241230,10:16:45:730,17108606,0,0,S,4.5,1700,17108598,6925170
CODE_1.SZ,20241230,10:16:45:730,17108608,0,0,S,4.5,1800,17108607,6925170
CODE_1.SZ,20241230,10:16:45:730,17108609,0,0,S,4.5,900,17108607,6942233
CODE_1.SZ,20241230,10:16:45:730,17108611,0,0,S,4.5,600,17108610,6942233
CODE_1.SZ,20241230,10:16:45:730,17108612,0,0,S,4.5,1700,17108610,6971466
